product,label,name,description,category,migipediaUrl,migrosId,migrosOnlineId,productUrls,uid
https://static.rwpz.net/spendcast/gtin/0000042305880,Alnatura · Kokos Fruchtschnitte,Kokos Fruchtschnitte,Alnatura Kokos Fruchtschnitte ,https://static.rwpz.net/spendcast/migros/category/7495026,https://migipedia.migros.ch/de/products/104262100000,104262100000,230030,https://www.migros.ch/de/product/104262100000,100045250
https://static.rwpz.net/spendcast/gtin/0000076111488,Knorr · Gemüse Bouillon · Paste,Gemüse Bouillon,Knorr Gemüse Bouillon Paste,https://static.rwpz.net/spendcast/migros/category/7495486,https://migipedia.migros.ch/de/products/106129300000,106129300000,10645,https://www.migros.ch/de/product/106129300000,100001521
https://static.rwpz.net/spendcast/gtin/04002221044609,Messmer · Kräuterteemischung · Himbeere-Zitrone,Kräuterteemischung,Messmer Kräuterteemischung Himbeere-Zitrone,https://static.rwpz.net/spendcast/migros/category/7494971,https://migipedia.migros.ch/de/products/107095600000,107095600000,6870729,https://www.migros.ch/de/product/107095600000,100005732
https://static.rwpz.net/spendcast/gtin/04006677698492,Läufer · Radierer,Radierer,Läufer Radierer ,https://static.rwpz.net/spendcast/migros/category/10690773,https://migipedia.migros.ch/de/products/720251200000,720251200000,222296,https://www.migros.ch/de/product/720251200000,100039857
https://static.rwpz.net/spendcast/gtin/04104420084063,Alnatura Demeter · Babygläschen mit Kürbis · Ab 4 Monaten,Babygläschen mit Kürbis,Alnatura Babygläschen mit Kürbis Ab 4 Monaten,https://static.rwpz.net/spendcast/migros/category/7495198,https://migipedia.migros.ch/de/products/521002700000,521002700000,225193,https://www.migros.ch/de/product/521002700000,100041635
https://static.rwpz.net/spendcast/gtin/04104420144149,Alnatura · Amaranth Riegel Zartbitter,Amaranth Riegel Zartbitter,Alnatura Amaranth Riegel Zartbitter ,https://static.rwpz.net/spendcast/migros/category/7495522,https://migipedia.migros.ch/de/products/101311200000,101311200000,224400,https://www.migros.ch/de/product/101311200000,100041092
https://static.rwpz.net/spendcast/gtin/04104420230538,Alnatura · Salatkerne Mix,Salatkerne Mix,Alnatura Salatkerne Mix ,https://static.rwpz.net/spendcast/migros/category/7495440,https://migipedia.migros.ch/de/products/104172000000,104172000000,224772,https://www.migros.ch/de/product/104172000000,100041297
https://static.rwpz.net/spendcast/gtin/04104420239340,Alnatura · Mais Chips · Natur,Mais Chips,Alnatura Mais Chips Natur,https://static.rwpz.net/spendcast/migros/category/7495498,https://migipedia.migros.ch/de/products/101916200000,101916200000,224643,https://www.migros.ch/de/product/101916200000,100041265
https://static.rwpz.net/spendcast/gtin/04104420240087,Alnatura Origin · Fettuccine,Fettuccine,Alnatura Fettuccine ,https://static.rwpz.net/spendcast/migros/category/7495426,https://migipedia.migros.ch/de/products/104163800000,104163800000,6522317,https://www.migros.ch/de/product/104163800000,100045861
https://static.rwpz.net/spendcast/gtin/0731442001170,Euganea · Standard,Standard,Euganea Standard ,https://static.rwpz.net/spendcast/migros/category/7495185,https://migipedia.migros.ch/de/products/659533400000,659533400000,None,https://www.migros.ch/de/product/659533400000,100146745
https://static.rwpz.net/spendcast/gtin/0731442001194,Euganea · Standard,Standard,Euganea Standard ,https://static.rwpz.net/spendcast/migros/category/7495185,https://migipedia.migros.ch/de/products/659533500000,659533500000,None,https://www.migros.ch/de/product/659533500000,100163763
https://static.rwpz.net/spendcast/gtin/07610196019422,I am · Haarbürste,Haarbürste,I am Haarbürste ,https://static.rwpz.net/spendcast/migros/category/7495237,https://migipedia.migros.ch/de/products/514517200000,514517200000,220624,https://www.migros.ch/de/product/514517200000,100038378
https://static.rwpz.net/spendcast/gtin/07612100017487,Ovomaltine · Nachfüllbeutel Ovomaltinepulver,Nachfüllbeutel Ovomaltinepulver,Ovomaltine Nachfüllbeutel Ovomaltinepulver  Original Swiss - das hochwertige Aufbaugetränk - mit 13 Vitaminen,https://static.rwpz.net/spendcast/migros/category/7494975,https://migipedia.migros.ch/de/products/107400900000,107400900000,3836056,https://www.migros.ch/de/product/107400900000,100028883
https://static.rwpz.net/spendcast/gtin/07613269179917,"M-Classic · Meersalz · Gereinigt, körnig",Meersalz,"M-Classic Meersalz Gereinigt, körnig",https://static.rwpz.net/spendcast/migros/category/7495454,https://migipedia.migros.ch/de/products/106223700000,106223700000,218290,https://www.migros.ch/de/product/106223700000,100036568
https://static.rwpz.net/spendcast/gtin/07613269180180,M-Classic · Pommes allumettes · extrafein,Pommes allumettes,M-Classic Pommes allumettes extrafein,https://static.rwpz.net/spendcast/migros/category/7495104,https://migipedia.migros.ch/de/products/162010300000,162010300000,94744,https://www.migros.ch/de/product/162010300000,100016426
https://static.rwpz.net/spendcast/gtin/07613269300526,Mirador · Würze · Rein pflanzlich,Würze,Mirador Würze Rein pflanzlich,https://static.rwpz.net/spendcast/migros/category/7495459,https://migipedia.migros.ch/de/products/106221100000,106221100000,58036,https://www.migros.ch/de/product/106221100000,100006491
https://static.rwpz.net/spendcast/gtin/07613294679123,Standard Zündhölzer · 47 mm,Standard Zündhölzer,Standard Zündhölzer 47 mm,https://static.rwpz.net/spendcast/migros/category/10160257,https://migipedia.migros.ch/de/products/707607900000,707607900000,4978338,https://www.migros.ch/de/product/707607900000,100049131
https://static.rwpz.net/spendcast/gtin/07613312014370,Farm Chips · Chips · mit Schweizer Kräuter,Chips,Farm Chips Chips mit Schweizer Kräuter,https://static.rwpz.net/spendcast/migros/category/7495500,https://migipedia.migros.ch/de/products/101935100000,101935100000,225088,https://www.migros.ch/de/product/101935100000,100041537
https://static.rwpz.net/spendcast/gtin/07613312029466,"Excellent · Nussmischung Exotic, gesalzen","Nussmischung Exotic, gesalzen","Excellent Nussmischung Exotic, gesalzen ",https://static.rwpz.net/spendcast/migros/category/7495512,https://migipedia.migros.ch/de/products/101402400000,101402400000,70802,https://www.migros.ch/de/product/101402400000,100011496
https://static.rwpz.net/spendcast/gtin/07613312042540,Farm Chips · Chips · Rosmarin,Chips,Farm Chips Chips Rosmarin,https://static.rwpz.net/spendcast/migros/category/7495500,https://migipedia.migros.ch/de/products/101935500000,101935500000,228006,https://www.migros.ch/de/product/101935500000,100043626
https://static.rwpz.net/spendcast/gtin/07613312099261,Patissier · Lebensmittelfarben,Lebensmittelfarben,Patissier Lebensmittelfarben ,https://static.rwpz.net/spendcast/migros/category/7495404,https://migipedia.migros.ch/de/products/102700900000,102700900000,4960357,https://www.migros.ch/de/product/102700900000,100047323
https://static.rwpz.net/spendcast/gtin/07613312232002,M-Classic Delicious · Rösti Kroketten,Rösti Kroketten,M-Classic Rösti Kroketten ,https://static.rwpz.net/spendcast/migros/category/7495105,https://migipedia.migros.ch/de/products/162050400000,162050400000,94752,https://www.migros.ch/de/product/162050400000,100016431
https://static.rwpz.net/spendcast/gtin/07613312258958,Migros Bio · 5-Korn Flocken,5-Korn Flocken,Migros Bio 5-Korn Flocken ,https://static.rwpz.net/spendcast/migros/category/7494944,https://migipedia.migros.ch/de/products/104204800000,104204800000,52661,https://www.migros.ch/de/product/104204800000,100005304
https://static.rwpz.net/spendcast/gtin/07613312295786,Patissier   · Kuchenglasur hell,Kuchenglasur hell,Patissier Kuchenglasur hell ,https://static.rwpz.net/spendcast/migros/category/7495407,https://migipedia.migros.ch/de/products/102709400000,102709400000,216406,https://www.migros.ch/de/product/102709400000,100035565
https://static.rwpz.net/spendcast/gtin/07613312295793,Patissier   · Kuchenglasur dunkel,Kuchenglasur dunkel,Patissier Kuchenglasur dunkel ,https://static.rwpz.net/spendcast/migros/category/7495407,https://migipedia.migros.ch/de/products/102709500000,102709500000,216221,https://www.migros.ch/de/product/102709500000,100035394
https://static.rwpz.net/spendcast/gtin/07613312361283,Gebäck · Echte Willisauer Ringli,Gebäck,Gebäck Echte Willisauer Ringli,https://static.rwpz.net/spendcast/migros/category/7495011,https://migipedia.migros.ch/de/products/110115500000,110115500000,225459,https://www.migros.ch/de/product/110115500000,100041787
https://static.rwpz.net/spendcast/gtin/07616800823751,M-Classic · Fun Frites,Fun Frites,M-Classic Fun Frites ,https://static.rwpz.net/spendcast/migros/category/7495104,https://migipedia.migros.ch/de/products/162011000000,162011000000,126019,https://www.migros.ch/de/product/162011000000,100023656
https://static.rwpz.net/spendcast/gtin/07630028605333,pH balance Hypoallergen · Deodorant Stick · 48h,Deodorant Stick,pH balance Deodorant Stick 48h,https://static.rwpz.net/spendcast/migros/category/7495723,https://migipedia.migros.ch/de/products/526800600000,526800600000,217231,https://www.migros.ch/de/product/526800600000,100036203
https://static.rwpz.net/spendcast/gtin/0778988419571,Spinmaster · Zauberwürfel 3x3,Zauberwürfel 3x3,Spinmaster Zauberwürfel 3x3 ,https://static.rwpz.net/spendcast/migros/category/7495213,https://migipedia.migros.ch/de/products/741411700000,741411700000,None,https://www.migros.ch/de/product/741411700000,100161925
https://static.rwpz.net/spendcast/gtin/08413814003112,M-Classic · Popcorn Mais,Popcorn Mais,M-Classic Popcorn Mais ,https://static.rwpz.net/spendcast/migros/category/7495008,https://migipedia.migros.ch/de/products/101914400000,101914400000,219355,https://www.migros.ch/de/product/101914400000,100037234
https://static.rwpz.net/spendcast/gtin/0887961382587,Barbie · Barbie DWJ33 Chelsea und Freunde,Barbie DWJ33 Chelsea und Freunde,Barbie Barbie DWJ33 Chelsea und Freunde ,https://static.rwpz.net/spendcast/migros/category/7495215,https://migipedia.migros.ch/de/products/746538300000,746538300000,None,https://www.migros.ch/de/product/746538300000,100059596
https://static.rwpz.net/spendcast/gtin/2122779000000,Migros Fresca · Äpfel Boskoop säuerlich,Äpfel Boskoop säuerlich,Migros Fresca Äpfel Boskoop säuerlich ,https://static.rwpz.net/spendcast/migros/category/7495373,https://migipedia.migros.ch/de/products/260205001000,260205001000,None,https://www.migros.ch/de/product/260205001000,100052797
https://static.rwpz.net/spendcast/gtin/2122789000007,Migros Fresca · Äpfel Cox Orange süss-säuerlich,Äpfel Cox Orange süss-säuerlich,Migros Fresca Äpfel Cox Orange süss-säuerlich ,https://static.rwpz.net/spendcast/migros/category/7495373,https://migipedia.migros.ch/de/products/260206601000,260206601000,None,https://www.migros.ch/de/product/260206601000,100055985
https://static.rwpz.net/spendcast/gtin/2122806000003,Migros Fresca · Äpfel Elstar süss-säuerlich,Äpfel Elstar süss-säuerlich,Migros Fresca Äpfel Elstar süss-säuerlich ,https://static.rwpz.net/spendcast/migros/category/7495373,https://migipedia.migros.ch/de/products/260210601000,260210601000,None,https://www.migros.ch/de/product/260210601000,100122871
https://static.rwpz.net/spendcast/gtin/2122823000000,Migros Fresca · Äpfel Gravensteiner säuerlich,Äpfel Gravensteiner säuerlich,Migros Fresca Äpfel Gravensteiner säuerlich ,https://static.rwpz.net/spendcast/migros/category/7495373,https://migipedia.migros.ch/de/products/260216601000,260216601000,None,https://www.migros.ch/de/product/260216601000,100052616
https://static.rwpz.net/spendcast/gtin/2123045000007,Migros Fresca · Birnen Guyot,Birnen Guyot,Migros Fresca Birnen Guyot ,https://static.rwpz.net/spendcast/migros/category/7495374,https://migipedia.migros.ch/de/products/260501901000,260501901000,None,https://www.migros.ch/de/product/260501901000,100122874
https://static.rwpz.net/spendcast/gtin/2123059000000,Migros Fresca · Birnen Kaiser Alexander,Birnen Kaiser Alexander,Migros Fresca Birnen Kaiser Alexander ,https://static.rwpz.net/spendcast/migros/category/7495374,https://migipedia.migros.ch/de/products/260506701000,260506701000,None,https://www.migros.ch/de/product/260506701000,100055998
https://static.rwpz.net/spendcast/gtin/2123151000007,Migros Fresca · Aprikosen,Aprikosen,Migros Fresca Aprikosen ,https://static.rwpz.net/spendcast/migros/category/7494898,https://migipedia.migros.ch/de/products/261500501000,261500501000,None,https://www.migros.ch/de/product/261500501000,100057892
https://static.rwpz.net/spendcast/gtin/2123153000005,Extra · Extra Aprikosen,Extra Aprikosen,Extra Extra Aprikosen ,https://static.rwpz.net/spendcast/migros/category/7494898,https://migipedia.migros.ch/de/products/261500701000,261500701000,None,https://www.migros.ch/de/product/261500701000,100057895
https://static.rwpz.net/spendcast/gtin/2123182000007,Extra · Extra Pfirsiche weiss,Extra Pfirsiche weiss,Extra Extra Pfirsiche weiss ,https://static.rwpz.net/spendcast/migros/category/7494898,https://migipedia.migros.ch/de/products/261600901000,261600901000,None,https://www.migros.ch/de/product/261600901000,100052631
https://static.rwpz.net/spendcast/gtin/2123188000001,Migros Fresca · Pfirsiche gelbfleischig,Pfirsiche gelbfleischig,Migros Fresca Pfirsiche gelbfleischig ,https://static.rwpz.net/spendcast/migros/category/7494898,https://migipedia.migros.ch/de/products/261602501000,261602501000,None,https://www.migros.ch/de/product/261602501000,100066602
https://static.rwpz.net/spendcast/gtin/2123204000008,Migros Fresca · Nektarinen gelbfleischig,Nektarinen gelbfleischig,Migros Fresca Nektarinen gelbfleischig ,https://static.rwpz.net/spendcast/migros/category/7494898,https://migipedia.migros.ch/de/products/261700701000,261700701000,None,https://www.migros.ch/de/product/261700701000,100052632
https://static.rwpz.net/spendcast/gtin/2123206000006,Extra · Extra Nektarinen gelbfleischig,Extra Nektarinen gelbfleischig,Extra Extra Nektarinen gelbfleischig ,https://static.rwpz.net/spendcast/migros/category/7494898,https://migipedia.migros.ch/de/products/261700901000,261700901000,None,https://www.migros.ch/de/product/261700901000,100146164
https://static.rwpz.net/spendcast/gtin/2123214000005,Extra · Extra Kirschen,Extra Kirschen,Extra Extra Kirschen ,https://static.rwpz.net/spendcast/migros/category/7494898,https://migipedia.migros.ch/de/products/261801101000,261801101000,None,https://www.migros.ch/de/product/261801101000,100052805
https://static.rwpz.net/spendcast/gtin/2123269000005,Migros Fresca · Zwetschgen,Zwetschgen,Migros Fresca Zwetschgen ,https://static.rwpz.net/spendcast/migros/category/7494898,https://migipedia.migros.ch/de/products/262500501000,262500501000,None,https://www.migros.ch/de/product/262500501000,100056028
https://static.rwpz.net/spendcast/gtin/2123370000000,Migros Fresca · Mandarinen,Mandarinen,Migros Fresca Mandarinen ,https://static.rwpz.net/spendcast/migros/category/7495377,https://migipedia.migros.ch/de/products/263402501000,263402501000,None,https://www.migros.ch/de/product/263402501000,100052635
https://static.rwpz.net/spendcast/gtin/2123382000005,Migros Fresca · Clementinen,Clementinen,Migros Fresca Clementinen ,https://static.rwpz.net/spendcast/migros/category/7495377,https://migipedia.migros.ch/de/products/263405501000,263405501000,None,https://www.migros.ch/de/product/263405501000,100057922
https://static.rwpz.net/spendcast/gtin/2123441000007,Migros Fresca · Bananen,Bananen,Migros Fresca Bananen ,https://static.rwpz.net/spendcast/migros/category/7494900,https://migipedia.migros.ch/de/products/264200301000,264200301000,None,https://www.migros.ch/de/product/264200301000,100052637
https://static.rwpz.net/spendcast/gtin/2123497000006,Migros Fresca · Ingwer,Ingwer,Migros Fresca Ingwer ,https://static.rwpz.net/spendcast/migros/category/7495383,https://migipedia.migros.ch/de/products/264608501000,264608501000,None,https://www.migros.ch/de/product/264608501000,100052646
https://static.rwpz.net/spendcast/gtin/2123645000001,Migros Fresca · Trauben Uva Italia,Trauben Uva Italia,Migros Fresca Trauben Uva Italia ,https://static.rwpz.net/spendcast/migros/category/7494896,https://migipedia.migros.ch/de/products/265312701000,265312701000,None,https://www.migros.ch/de/product/265312701000,100056140
https://static.rwpz.net/spendcast/gtin/2123709000008,Migros Fresca · Marroni lose,Marroni lose,Migros Fresca Marroni lose ,https://static.rwpz.net/spendcast/migros/category/7495382,https://migipedia.migros.ch/de/products/266101701000,266101701000,None,https://www.migros.ch/de/product/266101701000,100130817
https://static.rwpz.net/spendcast/gtin/2123894000005,Migros Fresca · Zuckerhut,Zuckerhut,Migros Fresca Zuckerhut ,https://static.rwpz.net/spendcast/migros/category/7494913,https://migipedia.migros.ch/de/products/271302102100,271302102100,None,https://www.migros.ch/de/product/271302102100,100058147
https://static.rwpz.net/spendcast/gtin/2123949000004,Migros Fresca · Aubergine,Aubergine,Migros Fresca Aubergine ,https://static.rwpz.net/spendcast/migros/category/7494903,https://migipedia.migros.ch/de/products/271600501000,271600501000,None,https://www.migros.ch/de/product/271600501000,100058161
https://static.rwpz.net/spendcast/gtin/2124124000000,Migros Fresca · Süsskartoffeln,Süsskartoffeln,Migros Fresca Süsskartoffeln ,https://static.rwpz.net/spendcast/migros/category/7494908,https://migipedia.migros.ch/de/products/274300301000,274300301000,None,https://www.migros.ch/de/product/274300301000,100052819
https://static.rwpz.net/spendcast/gtin/2124228000005,Migros Fresca · Knollensellerie,Knollensellerie,Migros Fresca Knollensellerie ,https://static.rwpz.net/spendcast/migros/category/7494911,https://migipedia.migros.ch/de/products/274701901000,274701901000,None,https://www.migros.ch/de/product/274701901000,100052834
https://static.rwpz.net/spendcast/gtin/2124240000007,Migros Fresca · Fenchel,Fenchel,Migros Fresca Fenchel ,https://static.rwpz.net/spendcast/migros/category/7494910,https://migipedia.migros.ch/de/products/274800501000,274800501000,None,https://www.migros.ch/de/product/274800501000,100052878
https://static.rwpz.net/spendcast/gtin/2124321000001,Migros Fresca · Broccoli,Broccoli,Migros Fresca Broccoli ,https://static.rwpz.net/spendcast/migros/category/7494905,https://migipedia.migros.ch/de/products/275704701000,275704701000,6160685,https://www.migros.ch/de/product/275704701000,100025235
https://static.rwpz.net/spendcast/gtin/2124453000009,Migros Fresca · Zwiebeln,Zwiebeln,Migros Fresca Zwiebeln ,https://static.rwpz.net/spendcast/migros/category/7494916,https://migipedia.migros.ch/de/products/277107901000,277107901000,None,https://www.migros.ch/de/product/277107901000,100056307
https://static.rwpz.net/spendcast/gtin/2126913000000,Migros Fresca · Äpfel Braeburn süss-säuerlich,Äpfel Braeburn süss-säuerlich,Migros Fresca Äpfel Braeburn süss-säuerlich ,https://static.rwpz.net/spendcast/migros/category/7495373,https://migipedia.migros.ch/de/products/260206101000,260206101000,None,https://www.migros.ch/de/product/260206101000,100062113
https://static.rwpz.net/spendcast/gtin/2128324000006,Migros Fresca · Rispentomaten,Rispentomaten,Migros Fresca Rispentomaten ,https://static.rwpz.net/spendcast/migros/category/7494901,https://migipedia.migros.ch/de/products/271413101000,271413101000,None,https://www.migros.ch/de/product/271413101000,100179651
https://static.rwpz.net/spendcast/gtin/2132373000009,Migros Fresca · Trauben Vittoria,Trauben Vittoria,Migros Fresca Trauben Vittoria ,https://static.rwpz.net/spendcast/migros/category/7494896,https://migipedia.migros.ch/de/products/265327101000,265327101000,None,https://www.migros.ch/de/product/265327101000,100052848
https://static.rwpz.net/spendcast/gtin/2132452000005,Migros Bio · Migros Bio Äpfel Elstar,Migros Bio Äpfel Elstar,Migros Bio Migros Bio Äpfel Elstar ,https://static.rwpz.net/spendcast/migros/category/7495373,https://migipedia.migros.ch/de/products/260281804100,260281804100,None,https://www.migros.ch/de/product/260281804100,100052621
https://static.rwpz.net/spendcast/gtin/2132505000006,Migros Bio · Migros Bio Äpfel Boskoop,Migros Bio Äpfel Boskoop,Migros Bio Migros Bio Äpfel Boskoop ,https://static.rwpz.net/spendcast/migros/category/7495373,https://migipedia.migros.ch/de/products/260281004100,260281004100,None,https://www.migros.ch/de/product/260281004100,100067273
https://static.rwpz.net/spendcast/gtin/2132878000009,Migros Fresca · Birnen Abate Fetel,Birnen Abate Fetel,Migros Fresca Birnen Abate Fetel ,https://static.rwpz.net/spendcast/migros/category/7495374,https://migipedia.migros.ch/de/products/260516501000,260516501000,None,https://www.migros.ch/de/product/260516501000,100052626
https://static.rwpz.net/spendcast/gtin/2132987000006,Migros Bio · Migros Bio Zuckerhut,Migros Bio Zuckerhut,Migros Bio Migros Bio Zuckerhut ,https://static.rwpz.net/spendcast/migros/category/7494913,https://migipedia.migros.ch/de/products/271380102100,271380102100,None,https://www.migros.ch/de/product/271380102100,100056161
https://static.rwpz.net/spendcast/gtin/2134575000009,Pink Lady · Äpfel Pink Lady süsslich,Äpfel Pink Lady süsslich,Pink Lady Äpfel Pink Lady süsslich ,https://static.rwpz.net/spendcast/migros/category/7495373,https://migipedia.migros.ch/de/products/260260301000,260260301000,None,https://www.migros.ch/de/product/260260301000,100052799
https://static.rwpz.net/spendcast/gtin/2135639000003,Migros Fresca · Birnen Conférence,Birnen Conférence,Migros Fresca Birnen Conférence ,https://static.rwpz.net/spendcast/migros/category/7495374,https://migipedia.migros.ch/de/products/260508101000,260508101000,None,https://www.migros.ch/de/product/260508101000,100056000
https://static.rwpz.net/spendcast/gtin/2137226000007,Migros Fresca · Äpfel Rubinola süss-säuerlich,Äpfel Rubinola süss-säuerlich,Migros Fresca Äpfel Rubinola süss-säuerlich ,https://static.rwpz.net/spendcast/migros/category/7495373,https://migipedia.migros.ch/de/products/260262001000,260262001000,None,https://www.migros.ch/de/product/260262001000,100130842
https://static.rwpz.net/spendcast/gtin/2137236000004,Extra · Extra Erdnüsse,Extra Erdnüsse,Extra Extra Erdnüsse ,https://static.rwpz.net/spendcast/migros/category/7495382,https://migipedia.migros.ch/de/products/266070101000,266070101000,None,https://www.migros.ch/de/product/266070101000,100052852
https://static.rwpz.net/spendcast/gtin/2137314000001,Kaki · Persimon,Kaki,Kaki Persimon,https://static.rwpz.net/spendcast/migros/category/7495383,https://migipedia.migros.ch/de/products/264802101000,264802101000,5957771,https://www.migros.ch/de/product/264802101000,100031669
https://static.rwpz.net/spendcast/gtin/2137983000005,Migros Fresca · Trauben Black Magic,Trauben Black Magic,Migros Fresca Trauben Black Magic ,https://static.rwpz.net/spendcast/migros/category/7494896,https://migipedia.migros.ch/de/products/265306501000,265306501000,None,https://www.migros.ch/de/product/265306501000,100145598
https://static.rwpz.net/spendcast/gtin/2139104000000,Migros Fresca · Kartoffeln festkochend,Kartoffeln festkochend,Migros Fresca Kartoffeln festkochend ,https://static.rwpz.net/spendcast/migros/category/7494908,https://migipedia.migros.ch/de/products/274460001000,274460001000,None,https://www.migros.ch/de/product/274460001000,100052825
https://static.rwpz.net/spendcast/gtin/2139119000002,Migros Fresca · Butternusskürbis,Butternusskürbis,Migros Fresca Butternusskürbis ,https://static.rwpz.net/spendcast/migros/category/7494907,https://migipedia.migros.ch/de/products/273708902100,273708902100,None,https://www.migros.ch/de/product/273708902100,100178842
https://static.rwpz.net/spendcast/gtin/2139878000008,"Lachsforellenfilet mit Haut,  an der Theke","Lachsforellenfilet mit Haut,  an der Theke","Lachsforellenfilet mit Haut,  an der Theke ",https://static.rwpz.net/spendcast/migros/category/7494858,https://migipedia.migros.ch/de/products/250202825000,250202825000,None,https://www.migros.ch/de/product/250202825000,100064290
https://static.rwpz.net/spendcast/gtin/2142977000008,Migros Fresca · Kartoffeln Patatli,Kartoffeln Patatli,Migros Fresca Kartoffeln Patatli ,https://static.rwpz.net/spendcast/migros/category/7494908,https://migipedia.migros.ch/de/products/274463402100,274463402100,None,https://www.migros.ch/de/product/274463402100,100058257
https://static.rwpz.net/spendcast/gtin/2144714000005,Jazz · Äpfel Jazz süss-säuerlich,Äpfel Jazz süss-säuerlich,Jazz Äpfel Jazz süss-säuerlich ,https://static.rwpz.net/spendcast/migros/category/7495373,https://migipedia.migros.ch/de/products/260238501000,260238501000,None,https://www.migros.ch/de/product/260238501000,100055991
https://static.rwpz.net/spendcast/gtin/2148651000005,Optigal · Optigal Pouletflügel,Optigal Pouletflügel,Optigal Optigal Pouletflügel ,https://static.rwpz.net/spendcast/migros/category/7494845,https://migipedia.migros.ch/de/products/241170400000,241170400000,None,https://www.migros.ch/de/product/241170400000,100055869
https://static.rwpz.net/spendcast/gtin/2149257000000,Extra · Extra Blondorangen,Extra Blondorangen,Extra Extra Blondorangen ,https://static.rwpz.net/spendcast/migros/category/7495376,https://migipedia.migros.ch/de/products/263330301000,263330301000,None,https://www.migros.ch/de/product/263330301000,100150257
https://static.rwpz.net/spendcast/gtin/2149262000002,Migros Fresca · Blondorangen,Blondorangen,Migros Fresca Blondorangen ,https://static.rwpz.net/spendcast/migros/category/7495376,https://migipedia.migros.ch/de/products/263330101000,263330101000,None,https://www.migros.ch/de/product/263330101000,100057905
https://static.rwpz.net/spendcast/gtin/2151117000006,Migros Bio · Migros Bio Zuckermais past.,Migros Bio Zuckermais past.,Migros Bio Migros Bio Zuckermais past. ,https://static.rwpz.net/spendcast/migros/category/7494904,https://migipedia.migros.ch/de/products/131124000000,131124000000,None,https://www.migros.ch/de/product/131124000000,100052370
https://static.rwpz.net/spendcast/gtin/2151865000006,Migros Bio · Migros Bio Lachsfilet,Migros Bio Lachsfilet,Migros Bio Migros Bio Lachsfilet ,https://static.rwpz.net/spendcast/migros/category/7494860,https://migipedia.migros.ch/de/products/250230125000,250230125000,None,https://www.migros.ch/de/product/250230125000,100066713
https://static.rwpz.net/spendcast/gtin/2151908000000,Migros Fresca · Mandarinen mit Blatt,Mandarinen mit Blatt,Migros Fresca Mandarinen mit Blatt ,https://static.rwpz.net/spendcast/migros/category/7495377,https://migipedia.migros.ch/de/products/263404901000,263404901000,None,https://www.migros.ch/de/product/263404901000,100143627
https://static.rwpz.net/spendcast/gtin/2152089000001,Extra · Extra Passionsfrucht,Extra Passionsfrucht,Extra Extra Passionsfrucht ,https://static.rwpz.net/spendcast/migros/category/7495383,https://migipedia.migros.ch/de/products/264623601000,264623601000,None,https://www.migros.ch/de/product/264623601000,100057935
https://static.rwpz.net/spendcast/gtin/2152902000003,Migros Fresca · Butternusskürbis,Butternusskürbis,Migros Fresca Butternusskürbis ,https://static.rwpz.net/spendcast/migros/category/7494907,https://migipedia.migros.ch/de/products/273708801000,273708801000,None,https://www.migros.ch/de/product/273708801000,100095798
https://static.rwpz.net/spendcast/gtin/2153313000002,Spécialité Suisse · Beinschinken geschnitten,Beinschinken geschnitten,Spécialité Suisse Beinschinken geschnitten ,https://static.rwpz.net/spendcast/migros/category/7495304,https://migipedia.migros.ch/de/products/231510984100,231510984100,None,https://www.migros.ch/de/product/231510984100,100052266
https://static.rwpz.net/spendcast/gtin/2153847000004,Migros Fresca · Zucchetti gemischt,Zucchetti gemischt,Migros Fresca Zucchetti gemischt ,https://static.rwpz.net/spendcast/migros/category/7494903,https://migipedia.migros.ch/de/products/273704502100,273704502100,None,https://www.migros.ch/de/product/273704502100,100056203
https://static.rwpz.net/spendcast/gtin/2156389000006,Migros Fresca · Peterli gekraust,Peterli gekraust,Migros Fresca Peterli gekraust ,https://static.rwpz.net/spendcast/migros/category/7494917,https://migipedia.migros.ch/de/products/277200502100,277200502100,None,https://www.migros.ch/de/product/277200502100,100052872
https://static.rwpz.net/spendcast/gtin/2157064000007,Stockhornmutschli,Stockhornmutschli,Stockhornmutschli ,https://static.rwpz.net/spendcast/migros/category/7495326,https://migipedia.migros.ch/de/products/210467442400,210467442400,None,https://www.migros.ch/de/product/210467442400,100144522
https://static.rwpz.net/spendcast/gtin/2157249000006,Zuckermaisrugeli pasteurisiert,Zuckermaisrugeli pasteurisiert,Zuckermaisrugeli pasteurisiert ,https://static.rwpz.net/spendcast/migros/category/7494904,https://migipedia.migros.ch/de/products/131106800000,131106800000,None,https://www.migros.ch/de/product/131106800000,100052364
https://static.rwpz.net/spendcast/gtin/2157574000009,Migros Bio · Migros Bio Lauch geschnitten,Migros Bio Lauch geschnitten,Migros Bio Migros Bio Lauch geschnitten ,https://static.rwpz.net/spendcast/migros/category/7494909,https://migipedia.migros.ch/de/products/275680902100,275680902100,None,https://www.migros.ch/de/product/275680902100,100067180
https://static.rwpz.net/spendcast/gtin/2158563000000,Schweinsplätzli IP-SUISSE,Schweinsplätzli IP-SUISSE,Schweinsplätzli IP-SUISSE ,https://static.rwpz.net/spendcast/migros/category/7494843,https://migipedia.migros.ch/de/products/220650010110,220650010110,None,https://www.migros.ch/de/product/220650010110,100066455
